biocide,biocides,biocide,biocides
bioclimatique,bioclimatiques,bioclimatique,bioclimatiques
bioclimatologique,bioclimatologiques,bioclimatologique,bioclimatologiques
bioclinique,biocliniques,bioclinique,biocliniques
biocoenotique,biocoenotiques,biocoenotique,biocoenotiques
biocompatible,biocompatibles,biocompatible,biocompatibles
biocénotique,biocénotiques,biocénotique,biocénotiques
biodisponible,biodisponibles,biodisponible,biodisponibles
biodynamique,biodynamiques,biodynamique,biodynamiques
biodégradable,biodégradables,biodégradable,biodégradables
biodégradant,biodégradants,biodégradante,biodégradantes
biodétritique,biodétritiques,biodétritique,biodétritiques
biographique,biographiques,biographique,biographiques
biogénétique,biogénétiques,biogénétique,biogénétiques
biogéochimique,biogéochimiques,biogéochimique,biogéochimiques
biogéographique,biogéographiques,biogéographique,biogéographiques
biologique,biologiques,biologique,biologiques
bioluminescent,bioluminescents,bioluminescente,bioluminescentes
biomimétique,biomimétiques,biomimétique,biomimétiques
biomoléculaire,biomoléculaires,biomoléculaire,biomoléculaires
biomorphique,biomorphiques,biomorphique,biomorphiques
biomécanique,biomécaniques,biomécanique,biomécaniques
biomédical,biomédicaux,biomédicale,biomédicales
biométrique,biométriques,biométrique,biométriques
bionique,bioniques,bionique,bioniques
biophysique,biophysiques,biophysique,biophysiques
biopsique,biopsiques,biopsique,biopsiques
biorienté,biorientés,biorientée,biorientées
biorythmique,biorythmiques,biorythmique,biorythmiques
biosphérique,biosphériques,biosphérique,biosphériques
biostatique,biostatiques,biostatique,biostatiques
biostatistique,biostatistiques,biostatistique,biostatistiques
biostratigraphique,biostratigraphiques,biostratigraphique,biostratigraphiques
biotechnique,biotechniques,biotechnique,biotechniques
biotechnologique,biotechnologiques,biotechnologique,biotechnologiques
bioterroriste,bioterroristes,bioterroriste,bioterroristes
biothérapique,biothérapiques,biothérapique,biothérapiques
biotique,biotiques,biotique,biotiques
biotypologique,biotypologiques,biotypologique,biotypologiques
biovulaire,biovulaires,biovulaire,biovulaires
biovulé,biovulés,biovulée,biovulées
bioélectrique,bioélectriques,bioélectrique,bioélectriques
bioélectronique,bioélectroniques,bioélectronique,bioélectroniques
bioénergétique,bioénergétiques,bioénergétique,bioénergétiques
bioéthique,bioéthiques,bioéthique,bioéthiques
bipale,bipales,bipale,bipales
bipare,bipares,bipare,bipares
bipariétal,bipariétaux,bipariétale,bipariétales
biparti,bipartis,bipartie,biparties
bipartite,bipartites,bipartite,bipartites
bipectiné,bipectinés,bipectinée,bipectinées
bipenne,bipennes,bipenne,bipennes
bipenné,bipennés,bipennée,bipennées
biphase,biphases,biphase,biphases
biphasique,biphasiques,biphasique,biphasiques
biphasé,biphasés,biphasée,biphasées
biphotonique,biphotoniques,biphotonique,biphotoniques
bipinné,bipinnés,bipinnée,bipinnées
biplace,biplaces,biplace,biplaces
biplan,biplans,,
bipolaire,bipolaires,bipolaire,bipolaires
bipolarisé,bipolarisés,bipolarisée,bipolarisées
bipotentiel,bipotentiels,bipotentielle,bipotentielles
bipoutre,bipoutres,bipoutre,bipoutres
bipulmonaire,bipulmonaires,bipulmonaire,bipulmonaires
bipède,bipèdes,bipède,bipèdes
bipédiculé,bipédiculés,bipédiculée,bipédiculées
biquadratique,biquadratiques,biquadratique,biquadratiques
biquotidien,biquotidiens,biquotidienne,biquotidiennes
biramé,biramés,biramée,biramées
birman,birmans,birmane,birmanes
birotor,birotor,birotor,birotor
biréactif,biréactifs,biréactive,biréactives
biréfringent,biréfringents,biréfringente,biréfringentes
bis,bis,bise,bises
bisannuel,bisannuels,bisannuelle,bisannuelles
bisazoïque,bisazoïques,bisazoïque,bisazoïques
biscayen,biscayens,biscayenne,biscayennes
biscaïen,biscaïens,biscaïenne,biscaïennes
biscornu,biscornus,biscornue,biscornues
biscuité,biscuités,biscuitée,biscuitées
biset,bisets,,
bisexuel,bisexuels,bisexuelle,bisexuelles
bisexué,bisexués,bisexuée,bisexuées
bismarckien,bismarckiens,bismarckienne,bismarckiennes
,,bismurée,bismurées
bismuthique,bismuthiques,bismuthique,bismuthiques
bismuthé,bismuthés,bismuthée,bismuthées
bisoc,bisoc,bisoc,bisoc
bisodique,bisodiques,bisodique,bisodiques
bisontin,bisontins,bisontine,bisontines
bispiralé,bispiralés,bispiralée,bispiralées
bissecteur,bissecteurs,bissectrice,bissectrices
,,bissextile,bissextiles
bissexuel,bissexuels,bissexuelle,bissexuelles
bissexué,bissexués,bissexuée,bissexuées
bistable,bistables,bistable,bistables
bistatique,bistatiques,bistatique,bistatiques
bistre,bistres,bistre,bistres
bistré,bistrés,bistrée,bistrées
bisublimé,bisublimés,bisublimée,bisublimées
biséculaire,biséculaires,biséculaire,biséculaires
bisémique,bisémiques,bisémique,bisémiques
bisérial,bisériaux,bisériale,bisériales
bisérié,bisériés,bisériée,bisériées
bitable,bitables,bitable,bitables
bitegminé,bitegminés,bitegminée,bitegminées
bitemporal,bitemporaux,bitemporale,bitemporales
biterné,biternés,biternée,biternées
biterrois,biterrois,biterroise,biterroises
bitonal,bitonaux,bitonale,bitonales
bittable,bittables,bittable,bittables
bitumeux,bitumeux,bitumeuse,bitumeuses
bitumineux,bitumineux,bitumineuse,bitumineuses
biturbine,biturbines,biturbine,biturbines
biturbopropulseur,biturbopropulseurs,,
biunivoque,biunivoques,biunivoque,biunivoques
bivalent,bivalents,bivalente,bivalentes
bivalve,bivalves,bivalve,bivalves
biventriculaire,biventriculaires,biventriculaire,biventriculaires
bivitellin,bivitellins,bivitelline,bivitellines
bivoie,bivoies,bivoie,bivoies
bivoltin,bivoltins,bivoltine,bivoltines
,,bizarde,bizardes
bizarre,bizarres,bizarre,bizarres
bizarroïde,bizarroïdes,bizarroïde,bizarroïdes
bizone,bizones,bizone,bizones
bizygomatique,bizygomatiques,bizygomatique,bizygomatiques
biélorusse,biélorusses,biélorusse,biélorusses
black,blacks,black,blacks
blafard,blafards,blafarde,blafardes
blagueur,blagueurs,blagueuse,blagueuses
blaisois,blaisois,blaisoise,blaisoises
blanc,blancs,blanche,blanches
blanc cassé,,,blanches cassées
blanc de colère,,,
blanc de rage,blancs de rage,blanche de rage,
blanchissant,blanchissants,blanchissante,blanchissantes
blanchoyant,blanchoyants,blanchoyante,blanchoyantes
blanchâtre,blanchâtres,blanchâtre,blanchâtres
blanquiste,blanquistes,blanquiste,blanquistes
blasphémateur,blasphémateurs,blasphématrice,blasphématrices
blasphématoire,blasphématoires,blasphématoire,blasphématoires
blastique,blastiques,blastique,blastiques
blastocoelien,blastocoeliens,blastocoelienne,blastocoeliennes
blastodermique,blastodermiques,blastodermique,blastodermiques
blastogénique,blastogéniques,blastogénique,blastogéniques
blastogénétique,blastogénétiques,blastogénétique,blastogénétiques
blastomycétien,blastomycétiens,blastomycétienne,blastomycétiennes
blastomycétique,blastomycétiques,blastomycétique,blastomycétiques
blastoporal,blastoporaux,blastoporale,blastoporales
blasé,blasés,blasée,blasées
blennorragique,blennorragiques,blennorragique,blennorragiques
blessable,blessables,blessable,blessables
blessant,blessants,blessante,blessantes
blessé,blessés,blessée,blessées
blet,blets,blette,blettes
bleu,bleus,bleue,bleues
,,bleue de colère,
bleuissant,bleuissants,bleuissante,bleuissantes
,bleus de froid,,
bleuté,bleutés,bleutée,bleutées
bleuâtre,bleuâtres,bleuâtre,bleuâtres
blindé,blindés,blindée,blindées
blocageux,blocageux,blocageuse,blocageuses
blocailleux,blocailleux,blocailleuse,blocailleuses
blond,blonds,blonde,blondes
blondasse,blondasses,blondasse,blondasses
blondin,blondins,blondine,blondines
blondinet,blondinets,blondinette,blondinettes
blondissant,blondissants,blondissante,blondissantes
blondoyant,blondoyants,blondoyante,blondoyantes
bloquant,bloquants,bloquante,bloquantes
bloqueur,bloqueurs,bloqueuse,bloqueuses
blousant,blousants,blousante,blousantes
bluffeur,bluffeurs,bluffeuse,bluffeuses
blâmable,blâmables,blâmable,blâmables
blâmant,blâmants,blâmante,blâmantes
blèche,blèches,blèche,blèches
blésois,blésois,blésoise,blésoises
blême,blêmes,blême,blêmes
,blêmes de colère,,blêmes de colère
blêmissant,blêmissants,blêmissante,blêmissantes
bocager,bocagers,bocagère,bocagères
bocageux,bocageux,bocageuse,bocageuses
boche,boches,boche,boches
bochiman,bochimans,bochiman,bochimans
bodo,bodos,bodo,bodos
bodybuildé,bodybuildés,bodybuildée,bodybuildées
boer,boers,boer,boers
boeuf,boeuf,boeuf,boeuf
bogomilien,bogomiliens,bogomilienne,bogomiliennes
bohème,bohèmes,bohème,bohèmes
bohémien,bohémiens,bohémienne,bohémiennes
boisé,boisés,boisée,boisées
boiteux,boiteux,boiteuse,boiteuses
boitillant,boitillants,boitillante,boitillantes
bolchevik,bolcheviks,bolchevik,bolcheviks
bolchevique,bolcheviques,bolchevique,bolcheviques
bolcheviste,bolchevistes,bolcheviste,bolchevistes
bolivien,boliviens,bolivienne,boliviennes
bolométrique,bolométriques,bolométrique,bolométriques
bolonais,bolonais,bolonaise,bolonaises
bombé,bombés,bombée,bombées
bon,bons,bonne,bonnes
bon dernier,bons derniers,bonne dernière,bonnes dernières
bon dixième,,bonne dixième,
bon et généreux,bons et généreux,,
bon pour l'asile,,,
bon pour la casse,bons pour la casse,,
bon pour la réforme,bons pour la réforme,,
bon pour le moral,,,
bon pour le rebut,bons pour le rebut,,
bon à enfermer,,,
bon à manger,,,bonnes à manger
bon à prendre,bons à prendre,bonne à prendre,bonnes à prendre
bon à quelque chose,,,
bon à rien,bons à rien,bonne à rien,bonnes à rien
bon à savoir,,,
bonapartiste,bonapartistes,bonapartiste,bonapartistes
bonard,bonards,bonarde,bonardes
bonasse,bonasses,bonasse,bonasses
bondissant,bondissants,bondissante,bondissantes
bondé,bondés,bondée,bondées
bonhomme,bonhommes,bonhomme,bonhommes
bonifié,bonifiés,bonifiée,bonifiées
bonnard,bonnards,bonnarde,bonnardes
,,bonne pour l'hosto,bonnes pour l'hosto
,,bonne pour la classe,bonnes pour la classe
,,bonne pour le cimetière,bonnes pour le cimetière
,bons à grand chose,bonne à grand chose,bonnes à grand chose
,bons à pas grand chose,bonne à pas grand chose,bonnes à pas grand chose
,,,bonnes pour le service armé
,bons à marier,,bonnes à marier
bonnetier,bonnetiers,bonnetière,bonnetières
boolien,booliens,boolienne,booliennes
booléen,booléens,booléenne,booléennes
borain,borains,boraine,boraines
bordant,bordants,bordante,bordantes
bordeaux,bordeaux,bordeaux,bordeaux
bordelais,bordelais,bordelaise,bordelaises
,,bordelière,bordelières
borderline,borderline,borderline,borderline
bordier,bordiers,bordière,bordières
bordéleux,bordéleux,bordéleuse,bordéleuses
bordélique,bordéliques,bordélique,bordéliques
borgne,borgnes,borgne,borgnes
borgésien,borgésiens,borgésienne,borgésiennes
borin,borins,borine,borines
borique,boriques,borique,boriques
borné,bornés,bornée,bornées
borofluorhydrique,borofluorhydriques,borofluorhydrique,borofluorhydriques
boré,borés,borée,borées
boréal,boréaux,boréale,boréales
borélien,boréliens,borélienne,boréliennes
boscot,boscots,boscotte,boscottes
bosniaque,bosniaques,bosniaque,bosniaques
bosnien,bosniens,bosnienne,bosniennes
bossagé,bossagés,bossagée,bossagées
bosseur,bosseurs,bosseuse,bosseuses
bossu,bossus,bossue,bossues
bostonien,bostoniens,bostonienne,bostoniennes
bot,bots,bote,botes
botanique,botaniques,botanique,botaniques
botteleur,botteleurs,botteleuse,botteleuses
botticellien,botticelliens,botticellienne,botticelliennes
botulinique,botuliniques,botulinique,botuliniques
botulique,botuliques,botulique,botuliques
boucher,bouchers,bouchère,bouchères
bouchonné,bouchonnés,bouchonnée,bouchonnées
bouché,bouchés,bouchée,bouchées
bouclé,bouclés,bouclée,bouclées
bouddhique,bouddhiques,bouddhique,bouddhiques
bouddhiste,bouddhistes,bouddhiste,bouddhistes
boudeur,boudeurs,boudeuse,boudeuses
boudiné,boudinés,boudinée,boudinées
boueux,boueux,boueuse,boueuses
bouffant,bouffants,bouffante,bouffantes
bouffe,bouffes,bouffe,bouffes
bouffeur,bouffeurs,bouffeuse,bouffeuses
bouffi,bouffis,bouffie,bouffies
bouffon,bouffons,bouffonne,bouffonnes
bougon,bougons,bougonne,bougonnes
bougonneur,bougonneurs,bougonneuse,bougonneuses
bouillant,bouillants,bouillante,bouillantes
bouilli,bouillis,bouillie,bouillies
bouillonnant,bouillonnants,bouillonnante,bouillonnantes
boulanger,boulangers,boulangère,boulangères
boulangiste,boulangistes,boulangiste,boulangistes
boulant,boulants,boulante,boulantes
bouleté,bouletés,bouletée,bouletées
bouleux,bouleux,bouleuse,bouleuses
boulevardier,boulevardiers,boulevardière,boulevardières
bouleversant,bouleversants,bouleversante,bouleversantes
boulimique,boulimiques,boulimique,boulimiques
boulinier,bouliniers,boulinière,boulinières
bouliste,boulistes,bouliste,boulistes
boulonnais,boulonnais,boulonnaise,boulonnaises
boulot,boulots,boulotte,boulottes
bouqueté,bouquetés,bouquetée,bouquetées
bourbeux,bourbeux,bourbeuse,bourbeuses
bourbonien,bourboniens,bourbonienne,bourboniennes
bourbonnais,bourbonnais,bourbonnaise,bourbonnaises
bourdonnant,bourdonnants,bourdonnante,bourdonnantes
bourdonneur,bourdonneurs,bourdonneuse,bourdonneuses
bourdonné,bourdonnés,bourdonnée,bourdonnées
bourgeois,bourgeois,bourgeoise,bourgeoises
bourgeoisial,bourgeoisiaux,bourgeoisiale,bourgeoisiales
bourgeonnant,bourgeonnants,bourgeonnante,bourgeonnantes
bourguignon,bourguignons,bourguignonne,bourguignonnes
bourlingueur,bourlingueurs,bourlingueuse,bourlingueuses
bourrable,bourrables,bourrable,bourrables
bourrant,bourrants,bourrante,bourrantes
bourratif,bourratifs,bourrative,bourratives
bourrelé,bourrelés,bourrelée,bourrelées
bourru,bourrus,bourrue,bourrues
bourré,bourrés,bourrée,bourrées
bourré de qualités,,,
bourré de talent,,,bourrées de talent
bourré à craquer,,,
,,bourrée de préjugés,bourrées de préjugés
,,bourrée de tics,
boursicoteur,boursicoteurs,boursicoteuse,boursicoteuses
boursicotier,boursicotiers,boursicotière,boursicotières
boursier,boursiers,boursière,boursières
boursouflé,boursouflés,boursouflée,boursouflées
boutant,boutants,,
boutiquier,boutiquiers,boutiquière,boutiquières
boutiste,boutistes,boutiste,boutistes
boutonneux,boutonneux,boutonneuse,boutonneuses
boutonné,boutonnés,boutonnée,boutonnées
bouvier,bouviers,bouvière,bouvières
bovin,bovins,bovine,bovines
bowénoïde,bowénoïdes,bowénoïde,bowénoïdes
boycotteur,boycotteurs,boycotteuse,boycotteuses
brabançon,brabançons,brabançonne,brabançonnes
bracelé,bracelés,bracelée,bracelées
brachial,brachiaux,brachiale,brachiales
brachiocéphalique,brachiocéphaliques,brachiocéphalique,brachiocéphaliques
brachyanticlinal,brachyanticlinaux,brachyanticlinale,brachyanticlinales
brachycatalectique,brachycatalectiques,brachycatalectique,brachycatalectiques
brachycère,brachycères,brachycère,brachycères
brachycéphale,brachycéphales,brachycéphale,brachycéphales
brachydactyle,brachydactyles,brachydactyle,brachydactyles
brachysynclinal,brachysynclinaux,brachysynclinale,brachysynclinales
braconnier,braconniers,braconnière,braconnières
bractéal,bractéaux,bractéale,bractéales
bradycardisant,bradycardisants,bradycardisante,bradycardisantes
brahmanique,brahmaniques,brahmanique,brahmaniques
brahmaniste,brahmanistes,brahmaniste,brahmanistes
brahoui,brahouis,brahoui,brahouis
braillard,braillards,braillarde,braillardes
brailleur,brailleurs,brailleuse,brailleuses
branchial,branchiaux,branchiale,branchiales
branchu,branchus,branchue,branchues
branché,branchés,branchée,branchées
brandebourgeois,brandebourgeois,brandebourgeoise,brandebourgeoises
branlant,branlants,branlante,branlantes
branquignol,branquignols,branquignolle,branquignolles
braque,braques,braque,braques
brassicole,brassicoles,brassicole,brassicoles
brassidique,brassidiques,brassidique,brassidiques
bravache,bravaches,bravache,bravaches
brave,braves,brave,braves
brechtien,brechtiens,brechtienne,brechtiennes
bredouillant,bredouillants,bredouillante,bredouillantes
bredouille,bredouilles,bredouille,bredouilles
bredouilleur,bredouilleurs,bredouilleuse,bredouilleuses
bref,brefs,brève,brèves
bregmatique,bregmatiques,bregmatique,bregmatiques
brejnévien,brejnéviens,brejnévienne,brejnéviennes
bressan,bressans,bressane,bressanes
brestois,brestois,brestoise,brestoises
bretessé,bretessés,bretessée,bretessées
breton,bretons,bretonne,bretonnes
bretonnant,bretonnants,bretonnante,bretonnantes
breughélien,breughéliens,breughélienne,breughéliennes
brevetable,brevetables,brevetable,brevetables
breveté,brevetés,brevetée,brevetées
breveté SGDG,brevetés SGDG,,
briard,briards,briarde,briardes
bridgé,bridgés,bridgée,bridgées
bridé,bridés,bridée,bridées
brightique,brightiques,brightique,brightiques
brillant,brillants,brillante,brillantes
brillanteur,brillanteurs,brillanteuse,brillanteuses
brillantissime,brillantissimes,brillantissime,brillantissimes
brillanté,brillantés,brillantée,brillantées
brindezingue,brindezingues,brindezingue,brindezingues
bringuebalant,bringuebalants,bringuebalante,bringuebalantes
bringueballant,bringueballants,bringueballante,bringueballantes
brinquebalant,brinquebalants,brinquebalante,brinquebalantes
brinqueballant,brinqueballants,brinqueballante,brinqueballantes
briochin,briochins,briochine,briochines
brioché,briochés,briochée,briochées
brique,brique,brique,brique
brisant,brisants,brisante,brisantes
brisé,brisés,brisée,brisées
britannique,britanniques,britannique,britanniques
brittonique,brittoniques,brittonique,brittoniques
brochant,brochants,brochante,brochantes
brocheur,brocheurs,brocheuse,brocheuses
broché,brochés,brochée,brochées
,,,brodées main
brogneux,brogneux,brogneuse,brogneuses
bromacétique,bromacétiques,bromacétique,bromacétiques
bromatologique,bromatologiques,bromatologique,bromatologiques
bromhydrique,bromhydriques,bromhydrique,bromhydriques
bromique,bromiques,bromique,bromiques
bromopotassique,bromopotassiques,bromopotassique,bromopotassiques
bromé,bromés,bromée,bromées
bronchial,bronchiaux,bronchiale,bronchiales
bronchiolaire,bronchiolaires,bronchiolaire,bronchiolaires
bronchiolo\-alvéolaire,,bronchiolo\-alvéolaire,
bronchique,bronchiques,bronchique,bronchiques
bronchiteux,bronchiteux,bronchiteuse,bronchiteuses
bronchitique,bronchitiques,bronchitique,bronchitiques
bronchodilatateur,bronchodilatateurs,bronchodilatatrice,bronchodilatatrices
broncho\-pulmonaire,,broncho\-pulmonaire,
,broncho\-pulmonaires,,broncho\-pulmonaires
bronchoconstricteur,bronchoconstricteurs,bronchoconstrictrice,bronchoconstrictrices
bronchographique,bronchographiques,bronchographique,bronchographiques
bronchogénique,bronchogéniques,bronchogénique,bronchogéniques
bronchopulmonaire,bronchopulmonaires,bronchopulmonaire,bronchopulmonaires
bronchoscopique,bronchoscopiques,bronchoscopique,bronchoscopiques
bronzant,bronzants,bronzante,bronzantes
bronzé,bronzés,bronzée,bronzées
brouilleur,brouilleurs,,
brouillon,brouillons,brouillonne,brouillonnes
brouillé,brouillés,brouillée,brouillées
broussailleur,broussailleurs,,
broussailleux,broussailleux,broussailleuse,broussailleuses
broutant,broutants,broutante,broutantes
brownien,browniens,brownienne,browniennes
broyeur,broyeurs,broyeuse,broyeuses
brugeois,brugeois,brugeoise,brugeoises
bruineux,bruineux,bruineuse,bruineuses
bruissant,bruissants,bruissante,bruissantes
brumeux,brumeux,brumeuse,brumeuses
brun,bruns,brune,brunes
brunet,brunets,brunette,brunettes
brunissant,brunissants,brunissante,brunissantes
brunâtre,brunâtres,brunâtre,brunâtres
brusque,brusques,brusque,brusques
brut,bruts,brute,brutes
brut de décoffrage,,brute de décoffrage,
brutal,brutaux,brutale,brutales
brutaliste,brutalistes,brutaliste,brutalistes
,,,brutes de béton
bruxellois,bruxellois,bruxelloise,bruxelloises
bruyant,bruyants,bruyante,bruyantes
bryologique,bryologiques,bryologique,bryologiques
bréchiforme,bréchiformes,bréchiforme,bréchiformes
bréchique,bréchiques,bréchique,bréchiques
,,bréhaigne,bréhaignes
bréphoplastique,bréphoplastiques,bréphoplastique,bréphoplastiques
brésilien,brésiliens,brésilienne,brésiliennes
bréviligne,brévilignes,bréviligne,brévilignes
brévistylé,brévistylés,brévistylée,brévistylées
brêmois,brêmois,brêmoise,brêmoises
brûlant,brûlants,brûlante,brûlantes
brûlé,brûlés,brûlée,brûlées
bubonique,buboniques,bubonique,buboniques
buccal,buccaux,buccale,buccales
buccinateur,buccinateurs,buccinatrice,buccinatrices
bucco\-dentaire,,bucco\-dentaire,
,bucco\-dentaires,,bucco\-dentaires
,,bucco\-nasale,
bucco\-pharyngien,,,
,bucco\-pharyngiens,,
,,,bucco\-pharyngées
bucolique,bucoliques,bucolique,bucoliques
budgeté,budgetés,budgetée,budgetées
budgétaire,budgétaires,budgétaire,budgétaires
budgétivore,budgétivores,budgétivore,budgétivores
buiatrique,buiatriques,buiatrique,buiatriques
buissonneux,buissonneux,buissonneuse,buissonneuses
buissonnier,buissonniers,buissonnière,buissonnières
bulbaire,bulbaires,bulbaire,bulbaires
bulbeux,bulbeux,bulbeuse,bulbeuses
bulbifère,bulbifères,bulbifère,bulbifères
bulboprotubérantiel,bulboprotubérantiels,bulboprotubérantielle,bulboprotubérantielles
bulbospinal,bulbospinaux,bulbospinale,bulbospinales
bulgare,bulgares,bulgare,bulgares
bullaire,bullaires,,
bulle,bulle,bulle,bulle
bulleux,bulleux,bulleuse,bulleuses
bullé,bullés,bullée,bullées
bunodonte,bunodontes,bunodonte,bunodontes
buraliste,buralistes,buraliste,buralistes
bureaucratique,bureaucratiques,bureaucratique,bureaucratiques
bureautique,bureautiques,bureautique,bureautiques
burelé,burelés,burelée,burelées
buriné,burinés,burinée,burinées
burkinabé,burkinabés,burkinabé,burkinabés
burlesque,burlesques,burlesque,burlesques
bursal,bursaux,bursale,bursales
bursodépendant,bursodépendants,bursodépendante,bursodépendantes
burundais,burundais,burundaise,burundaises
busqué,busqués,busquée,busquées
busé,busés,busée,busées
butant,butants,butante,butantes
butineur,butineurs,butineuse,butineuses
,,butière,butières
butylique,butyliques,butylique,butyliques
butyracé,butyracés,butyracée,butyracées
butyreux,butyreux,butyreuse,butyreuses
butyrique,butyriques,butyrique,butyriques
buté,butés,butée,butées
buvable,buvables,buvable,buvables
buvard,buvards,,
buveur,buveurs,buveuse,buveuses
byronien,byroniens,byronienne,byroniennes
byzantin,byzantins,byzantine,byzantines
byzantiniste,byzantinistes,byzantiniste,byzantinistes
bâlois,bâlois,bâloise,bâloises
bâtard,bâtards,bâtarde,bâtardes
bâti,bâtis,bâtie,bâties
bâtissable,bâtissables,bâtissable,bâtissables
bâtonnable,bâtonnables,bâtonnable,bâtonnables
bâté,bâtés,bâtée,bâtées
bègue,bègues,bègue,bègues
béant,béants,béante,béantes
béarnais,béarnais,béarnaise,béarnaises
béat,béats,béate,béates
béatifique,béatifiques,béatifique,béatifiques
bébé,bébé,bébé,bébé
bébête,bébêtes,bébête,bébêtes
bécarre,bécarre,bécarre,bécarre
béchique,béchiques,béchique,béchiques
bédouin,bédouins,bédouine,bédouines
,,bée,bées
bégayant,bégayants,bégayante,bégayantes
bégayeur,bégayeurs,bégayeuse,bégayeuses
bégu,bégus,béguë,béguës
bégueule,bégueules,bégueule,bégueules
béhavioriste,béhavioristes,béhavioriste,béhavioristes
béhaviouriste,béhaviouristes,béhaviouriste,béhaviouristes
bémol,bémol,bémol,bémol
bénard,bénards,bénarde,bénardes
béni des dieux,,,
bénin,bénins,bénigne,bénignes
béninois,béninois,béninoise,béninoises
bénisseur,bénisseurs,bénisseuse,bénisseuses
bénit,bénits,bénite,bénites
bénédictin,bénédictins,bénédictine,bénédictines
bénéfactif,bénéfactifs,bénéfactive,bénéfactives
bénéficiaire,bénéficiaires,bénéficiaire,bénéficiaires
bénéficial,bénéficiaux,bénéficiale,bénéficiales
bénéfique,bénéfiques,bénéfique,bénéfiques
bénévole,bénévoles,bénévole,bénévoles
béotien,béotiens,béotienne,béotiennes
béquetant,béquetants,béquetante,béquetantes
béquillard,béquillards,béquillarde,béquillardes
bétonné,bétonnés,bétonnée,bétonnées
bêlant,bêlants,bêlante,bêlantes
bêta,bêtas,bêtasse,bêtasses
bêtabloquant,bêtabloquants,bêtabloquante,bêtabloquantes
bête,bêtes,bête,bêtes
bête et discipliné,bêtes et disciplinés,,
,,bête et méchante,
bête à manger du foin,,bête à manger du foin,
bête à pleurer,,bête à pleurer,
,bêtes à boufferdu foin,,bêtes à boufferdu foin
bêtifiant,bêtifiants,bêtifiante,bêtifiantes
bômé,bômés,bômée,bômées
bûcheur,bûcheurs,bûcheuse,bûcheuses
cabaliste,cabalistes,cabaliste,cabalistes
cabalistique,cabalistiques,cabalistique,cabalistiques
caballin,caballins,caballine,caballines
cabochard,cabochards,cabocharde,cabochardes
cabot,cabots,,
cabotin,cabotins,cabotine,cabotines
cabriolant,cabriolants,cabriolante,cabriolantes
cabré,cabrés,cabrée,cabrées
cabus,cabus,,
cacaoté,cacaotés,cacaotée,cacaotées
cacaoyer,cacaoyers,cacaoyère,cacaoyères
cachectique,cachectiques,cachectique,cachectiques
cachectisant,cachectisants,cachectisante,cachectisantes
cachemire,cachemires,cachemire,cachemires
cachemiri,cachemiris,cachemirie,cachemiries
cacher,cacher,cacher,cacher
cachottier,cachottiers,cachottière,cachottières
cachou,cachou,cachou,cachou
cachoutannique,cachoutanniques,cachoutannique,cachoutanniques
caché,cachés,cachée,cachées
cacochyme,cacochymes,cacochyme,cacochymes
cacodylique,cacodyliques,cacodylique,cacodyliques
cacophage,cacophages,cacophage,cacophages
cacophonique,cacophoniques,cacophonique,cacophoniques
cacuminal,cacuminaux,cacuminale,cacuminales
cadastral,cadastraux,cadastrale,cadastrales
cadavéreux,cadavéreux,cadavéreuse,cadavéreuses
cadavérique,cadavériques,cadavérique,cadavériques
cadencé,cadencés,cadencée,cadencées
cadet,cadets,cadette,cadettes
cadjin,cadjins,cadjine,cadjines
cadmié,cadmiés,cadmiée,cadmiées
caduc,caducs,caduque,caduques
caducifolié,caducifoliés,caducifoliée,caducifoliées
cadurcien,cadurciens,cadurcienne,cadurciennes
caecal,caecaux,caecale,caecales
caennais,caennais,caennaise,caennaises
cafard,cafards,cafarde,cafardes
cafardeur,cafardeurs,cafardeuse,cafardeuses
cafardeux,cafardeux,cafardeuse,cafardeuses
cafouilleur,cafouilleurs,cafouilleuse,cafouilleuses
cafouilleux,cafouilleux,cafouilleuse,cafouilleuses
cafre,cafres,cafre,cafres
café,café,café,café
café au lait,café au lait,café au lait,café au lait
caféier,caféiers,caféière,caféières
caféique,caféiques,caféique,caféiques
cagnard,cagnards,cagnarde,cagnardes
cagneux,cagneux,cagneuse,cagneuses
cagot,cagots,cagote,cagotes
cagoulé,cagoulés,cagoulée,cagoulées
cahotant,cahotants,cahotante,cahotantes
cahoteux,cahoteux,cahoteuse,cahoteuses
caille,caille,caille,caille
caillouteux,caillouteux,caillouteuse,caillouteuses
caillouté,cailloutés,cailloutée,cailloutées
caillé,caillés,caillée,caillées
cairote,cairotes,cairote,cairotes
cajoleur,cajoleurs,cajoleuse,cajoleuses
cajun,cajuns,cajun,cajuns
calabrais,calabrais,calabraise,calabraises
calaisien,calaisiens,calaisienne,calaisiennes
calaminaire,calaminaires,calaminaire,calaminaires
calamistré,calamistrés,calamistrée,calamistrées
calamiteux,calamiteux,calamiteuse,calamiteuses
calcaire,calcaires,calcaire,calcaires
calcicole,calcicoles,calcicole,calcicoles
calcicordé,calcicordés,calcicordée,calcicordées
calcifié,calcifiés,calcifiée,calcifiées
calciforme,calciformes,calciforme,calciformes
calcifuge,calcifuges,calcifuge,calcifuges
calciférolique,calciféroliques,calciférolique,calciféroliques
calcimagnésique,calcimagnésiques,calcimagnésique,calcimagnésiques
calciorégulateur,calciorégulateurs,calciorégulatrice,calciorégulatrices
calciphile,calciphiles,calciphile,calciphiles
